2026-06-10 15:05:00,216 | INFO     | run_experiment:254 | Starting experiment: llm-explanation-agreement-study v1.0
2026-06-10 15:05:09,538 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0111: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,538 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0112 (113/198)
2026-06-10 15:05:09,538 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0112: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,538 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0113 (114/198)
2026-06-10 15:05:09,538 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0113: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,538 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0114 (115/198)
2026-06-10 15:05:09,539 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0114: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,539 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0115 (116/198)
2026-06-10 15:05:09,539 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0115: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,539 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0116 (117/198)
2026-06-10 15:05:09,539 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0116: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,539 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0117 (118/198)
2026-06-10 15:05:09,539 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0117: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,539 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0118 (119/198)
2026-06-10 15:05:09,539 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0118: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,540 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0119 (120/198)
2026-06-10 15:05:09,540 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0119: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,540 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0120 (121/198)
2026-06-10 15:05:09,540 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0120: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,540 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0121 (122/198)
2026-06-10 15:05:09,540 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0121: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,540 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0122 (123/198)
2026-06-10 15:05:09,540 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0122: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,541 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0123 (124/198)
2026-06-10 15:05:09,541 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0123: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,541 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0124 (125/198)
2026-06-10 15:05:09,541 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0124: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,541 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0125 (126/198)
2026-06-10 15:05:09,541 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0125: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,542 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0126 (127/198)
2026-06-10 15:05:09,542 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0126: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,542 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0127 (128/198)
2026-06-10 15:05:09,542 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0127: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,542 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0128 (129/198)
2026-06-10 15:05:09,542 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0128: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,543 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0129 (130/198)
2026-06-10 15:05:09,543 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0129: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,543 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0130 (131/198)
2026-06-10 15:05:09,543 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0130: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,543 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0131 (132/198)
2026-06-10 15:05:09,543 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0131: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,544 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0132 (133/198)
2026-06-10 15:05:09,544 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0132: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,544 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0133 (134/198)
2026-06-10 15:05:09,544 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0133: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,544 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0134 (135/198)
2026-06-10 15:05:09,544 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0134: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,544 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0135 (136/198)
2026-06-10 15:05:09,545 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0135: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,545 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0136 (137/198)
2026-06-10 15:05:09,545 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0136: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,545 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0137 (138/198)
2026-06-10 15:05:09,545 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0137: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,545 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0138 (139/198)
2026-06-10 15:05:09,545 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0138: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,545 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0139 (140/198)
2026-06-10 15:05:09,545 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0139: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,545 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0140 (141/198)
2026-06-10 15:05:09,545 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0140: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,546 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0141 (142/198)
2026-06-10 15:05:09,546 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0141: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,546 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0142 (143/198)
2026-06-10 15:05:09,546 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0142: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,546 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0143 (144/198)
2026-06-10 15:05:09,546 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0143: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,546 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0144 (145/198)
2026-06-10 15:05:09,546 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0144: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,547 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0145 (146/198)
2026-06-10 15:05:09,547 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0145: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,547 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0146 (147/198)
2026-06-10 15:05:09,547 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0146: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,547 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0147 (148/198)
2026-06-10 15:05:09,547 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0147: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,547 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0148 (149/198)
2026-06-10 15:05:09,547 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0148: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,548 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0149 (150/198)
2026-06-10 15:05:09,548 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0149: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,548 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0150 (151/198)
2026-06-10 15:05:09,548 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0150: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,548 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0151 (152/198)
2026-06-10 15:05:09,548 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0151: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,549 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0152 (153/198)
2026-06-10 15:05:09,549 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0152: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,549 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0153 (154/198)
2026-06-10 15:05:09,549 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0153: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,549 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0154 (155/198)
2026-06-10 15:05:09,549 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0154: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,549 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0155 (156/198)
2026-06-10 15:05:09,549 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0155: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,549 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0156 (157/198)
2026-06-10 15:05:09,550 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0156: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,550 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0157 (158/198)
2026-06-10 15:05:09,550 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0157: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,550 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0158 (159/198)
2026-06-10 15:05:09,550 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0158: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,550 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0159 (160/198)
2026-06-10 15:05:09,550 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0159: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,550 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0160 (161/198)
2026-06-10 15:05:09,551 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0160: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,551 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0161 (162/198)
2026-06-10 15:05:09,551 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0161: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,551 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0162 (163/198)
2026-06-10 15:05:09,551 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0162: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,551 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0163 (164/198)
2026-06-10 15:05:09,551 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0163: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,551 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0164 (165/198)
2026-06-10 15:05:09,552 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0164: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,552 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0165 (166/198)
2026-06-10 15:05:09,552 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0165: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,552 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0166 (167/198)
2026-06-10 15:05:09,552 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0166: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,552 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0167 (168/198)
2026-06-10 15:05:09,552 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0167: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,552 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0168 (169/198)
2026-06-10 15:05:09,553 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0168: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,553 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0169 (170/198)
2026-06-10 15:05:09,553 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0169: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,553 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0170 (171/198)
2026-06-10 15:05:09,553 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0170: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,553 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0171 (172/198)
2026-06-10 15:05:09,553 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0171: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,553 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0172 (173/198)
2026-06-10 15:05:09,554 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0172: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,554 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0173 (174/198)
2026-06-10 15:05:09,554 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0173: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,554 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0174 (175/198)
2026-06-10 15:05:09,554 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0174: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,554 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0175 (176/198)
2026-06-10 15:05:09,554 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0175: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,554 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0176 (177/198)
2026-06-10 15:05:09,555 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0176: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,555 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0177 (178/198)
2026-06-10 15:05:09,555 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0177: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,555 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0178 (179/198)
2026-06-10 15:05:09,555 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0178: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,555 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0179 (180/198)
2026-06-10 15:05:09,555 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0179: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,555 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0180 (181/198)
2026-06-10 15:05:09,556 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0180: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,556 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0181 (182/198)
2026-06-10 15:05:09,556 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0181: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,556 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0182 (183/198)
2026-06-10 15:05:09,556 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0182: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,556 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0183 (184/198)
2026-06-10 15:05:09,556 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0183: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,556 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0184 (185/198)
2026-06-10 15:05:09,556 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0184: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,557 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0185 (186/198)
2026-06-10 15:05:09,557 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0185: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,557 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0186 (187/198)
2026-06-10 15:05:09,557 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0186: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,557 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0187 (188/198)
2026-06-10 15:05:09,557 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0187: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,557 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0188 (189/198)
2026-06-10 15:05:09,557 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0188: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,558 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0189 (190/198)
2026-06-10 15:05:09,558 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0189: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,558 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0190 (191/198)
2026-06-10 15:05:09,558 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0190: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,558 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0191 (192/198)
2026-06-10 15:05:09,558 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0191: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,558 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0192 (193/198)
2026-06-10 15:05:09,558 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0192: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,558 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0193 (194/198)
2026-06-10 15:05:09,558 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0193: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,558 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0194 (195/198)
2026-06-10 15:05:09,558 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0194: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,559 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0195 (196/198)
2026-06-10 15:05:09,559 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0195: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,559 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0196 (197/198)
2026-06-10 15:05:09,559 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0196: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,559 | INFO     | run_experiment:319 | Processing mnli_validation_matched_0197 (198/198)
2026-06-10 15:05:09,559 | ERROR    | run_experiment:327 | Failed to process mnli_validation_matched_0197: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:09,560 | INFO     | run_experiment:276 | Processing dataset: ag_news
2026-06-10 15:05:09,876 | DEBUG    | connectionpool:544 | https://huggingface.co:443 "HEAD /datasets/fancyzhx/ag_news/resolve/main/README.md HTTP/1.1" 307 0
2026-06-10 15:05:09,974 | DEBUG    | connectionpool:544 | https://huggingface.co:443 "HEAD /api/resolve-cache/datasets/fancyzhx/ag_news/eb185aade064a813bc0b7f42de02595523103ca4/README.md HTTP/1.1" 200 0
2026-06-10 15:05:10,298 | DEBUG    | connectionpool:544 | https://huggingface.co:443 "HEAD /datasets/fancyzhx/ag_news/resolve/eb185aade064a813bc0b7f42de02595523103ca4/ag_news.py HTTP/1.1" 404 0
2026-06-10 15:05:10,560 | DEBUG    | connectionpool:544 | https://s3.amazonaws.com:443 "HEAD /datasets.huggingface.co/datasets/datasets/fancyzhx/ag_news/fancyzhx/ag_news.py HTTP/1.1" 404 0
2026-06-10 15:05:10,885 | DEBUG    | connectionpool:544 | https://huggingface.co:443 "GET /api/datasets/fancyzhx/ag_news/revision/eb185aade064a813bc0b7f42de02595523103ca4 HTTP/1.1" 200 None
2026-06-10 15:05:11,218 | DEBUG    | connectionpool:544 | https://huggingface.co:443 "HEAD /datasets/fancyzhx/ag_news/resolve/eb185aade064a813bc0b7f42de02595523103ca4/.huggingface.yaml HTTP/1.1" 404 0
2026-06-10 15:05:11,487 | DEBUG    | connectionpool:544 | https://datasets-server.huggingface.co:443 "GET /info?dataset=fancyzhx/ag_news HTTP/1.1" 200 None
2026-06-10 15:05:11,808 | DEBUG    | connectionpool:544 | https://huggingface.co:443 "GET /api/datasets/fancyzhx/ag_news/tree/eb185aade064a813bc0b7f42de02595523103ca4/data?recursive=True&expand=False HTTP/1.1" 200 630
2026-06-10 15:05:12,126 | DEBUG    | connectionpool:544 | https://huggingface.co:443 "GET /api/datasets/fancyzhx/ag_news/tree/eb185aade064a813bc0b7f42de02595523103ca4?recursive=False&expand=False HTTP/1.1" 200 291
2026-06-10 15:05:12,478 | DEBUG    | connectionpool:544 | https://huggingface.co:443 "HEAD /datasets/fancyzhx/ag_news/resolve/eb185aade064a813bc0b7f42de02595523103ca4/dataset_infos.json HTTP/1.1" 404 0
2026-06-10 15:05:12,482 | DEBUG    | _api:331 | Attempting to acquire lock 1720234262912 on C:\Users\Heroa\.cache\huggingface\datasets\_Users_Heroa_.cache_huggingface_datasets_fancyzhx___ag_news_default_0.0.0_eb185aade064a813bc0b7f42de02595523103ca4.lock
2026-06-10 15:05:12,483 | DEBUG    | _api:334 | Lock 1720234262912 acquired on C:\Users\Heroa\.cache\huggingface\datasets\_Users_Heroa_.cache_huggingface_datasets_fancyzhx___ag_news_default_0.0.0_eb185aade064a813bc0b7f42de02595523103ca4.lock
2026-06-10 15:05:12,483 | DEBUG    | local:379 | open file: C:/Users/Heroa/.cache/huggingface/datasets/fancyzhx___ag_news/default/0.0.0/eb185aade064a813bc0b7f42de02595523103ca4/dataset_info.json
2026-06-10 15:05:12,489 | DEBUG    | _api:364 | Attempting to release lock 1720234262912 on C:\Users\Heroa\.cache\huggingface\datasets\_Users_Heroa_.cache_huggingface_datasets_fancyzhx___ag_news_default_0.0.0_eb185aade064a813bc0b7f42de02595523103ca4.lock
2026-06-10 15:05:12,490 | DEBUG    | _api:367 | Lock 1720234262912 released on C:\Users\Heroa\.cache\huggingface\datasets\_Users_Heroa_.cache_huggingface_datasets_fancyzhx___ag_news_default_0.0.0_eb185aade064a813bc0b7f42de02595523103ca4.lock
2026-06-10 15:05:12,491 | DEBUG    | _api:331 | Attempting to acquire lock 1720220430512 on C:\Users\Heroa\.cache\huggingface\datasets\fancyzhx___ag_news\default\0.0.0\eb185aade064a813bc0b7f42de02595523103ca4_builder.lock
2026-06-10 15:05:12,491 | DEBUG    | _api:334 | Lock 1720220430512 acquired on C:\Users\Heroa\.cache\huggingface\datasets\fancyzhx___ag_news\default\0.0.0\eb185aade064a813bc0b7f42de02595523103ca4_builder.lock
2026-06-10 15:05:12,491 | DEBUG    | local:379 | open file: C:/Users/Heroa/.cache/huggingface/datasets/fancyzhx___ag_news/default/0.0.0/eb185aade064a813bc0b7f42de02595523103ca4/dataset_info.json
2026-06-10 15:05:12,492 | DEBUG    | _api:364 | Attempting to release lock 1720220430512 on C:\Users\Heroa\.cache\huggingface\datasets\fancyzhx___ag_news\default\0.0.0\eb185aade064a813bc0b7f42de02595523103ca4_builder.lock
2026-06-10 15:05:12,492 | DEBUG    | _api:367 | Lock 1720220430512 released on C:\Users\Heroa\.cache\huggingface\datasets\fancyzhx___ag_news\default\0.0.0\eb185aade064a813bc0b7f42de02595523103ca4_builder.lock
2026-06-10 15:05:12,495 | INFO     | dataset_loader:60 | Loaded dataset fancyzhx/ag_news (split=test): 7600 instances
2026-06-10 15:05:12,620 | INFO     | dataset_loader:99 | Sampled 200 balanced instances (200 target, 4 labels)
2026-06-10 15:05:12,621 | INFO     | run_experiment:299 | Loaded 200 instances for ag_news
2026-06-10 15:05:12,621 | INFO     | run_experiment:307 | Processing model: llama-3.3-70b on ag_news
2026-06-10 15:05:12,623 | INFO     | run_experiment:319 | Processing ag_news_test_0000 (1/200)
2026-06-10 15:05:12,623 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0000: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,623 | INFO     | run_experiment:319 | Processing ag_news_test_0001 (2/200)
2026-06-10 15:05:12,623 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0001: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,623 | INFO     | run_experiment:319 | Processing ag_news_test_0002 (3/200)
2026-06-10 15:05:12,623 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0002: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,623 | INFO     | run_experiment:319 | Processing ag_news_test_0003 (4/200)
2026-06-10 15:05:12,623 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0003: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,624 | INFO     | run_experiment:319 | Processing ag_news_test_0004 (5/200)
2026-06-10 15:05:12,624 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0004: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,624 | INFO     | run_experiment:319 | Processing ag_news_test_0005 (6/200)
2026-06-10 15:05:12,624 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0005: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,624 | INFO     | run_experiment:319 | Processing ag_news_test_0006 (7/200)
2026-06-10 15:05:12,624 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0006: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,625 | INFO     | run_experiment:319 | Processing ag_news_test_0007 (8/200)
2026-06-10 15:05:12,625 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0007: [API000] GROQ_API_KEY is not set.
2026-06-10 15:05:12,625 | INFO     | run_experiment:319 | Processing ag_news_test_0008 (9/200)
