2026-06-10 15:00:28,294 | INFO     | run_experiment:254 | Starting experiment: llm-explanation-agreement-study v1.0
2026-06-10 15:01:08,574 | INFO     | dataset_loader:60 | Loaded dataset fancyzhx/ag_news (split=test): 7600 instances
2026-06-10 15:01:08,701 | INFO     | dataset_loader:99 | Sampled 200 balanced instances (200 target, 4 labels)
2026-06-10 15:01:08,703 | INFO     | run_experiment:299 | Loaded 200 instances for ag_news
2026-06-10 15:01:08,703 | INFO     | run_experiment:307 | Processing model: llama-3.3-70b on ag_news
2026-06-10 15:01:08,705 | INFO     | run_experiment:319 | Processing ag_news_test_0000 (1/200)
2026-06-10 15:01:08,706 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0000: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,706 | INFO     | run_experiment:319 | Processing ag_news_test_0001 (2/200)
2026-06-10 15:01:08,706 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0001: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,706 | INFO     | run_experiment:319 | Processing ag_news_test_0002 (3/200)
2026-06-10 15:01:08,706 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0002: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,706 | INFO     | run_experiment:319 | Processing ag_news_test_0003 (4/200)
2026-06-10 15:01:08,706 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0003: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,706 | INFO     | run_experiment:319 | Processing ag_news_test_0004 (5/200)
2026-06-10 15:01:08,707 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0004: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,707 | INFO     | run_experiment:319 | Processing ag_news_test_0005 (6/200)
2026-06-10 15:01:08,707 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0005: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,707 | INFO     | run_experiment:319 | Processing ag_news_test_0006 (7/200)
2026-06-10 15:01:08,707 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0006: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,707 | INFO     | run_experiment:319 | Processing ag_news_test_0007 (8/200)
2026-06-10 15:01:08,707 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0007: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,707 | INFO     | run_experiment:319 | Processing ag_news_test_0008 (9/200)
2026-06-10 15:01:08,708 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0008: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,708 | INFO     | run_experiment:319 | Processing ag_news_test_0009 (10/200)
2026-06-10 15:01:08,708 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0009: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,708 | INFO     | run_experiment:319 | Processing ag_news_test_0010 (11/200)
2026-06-10 15:01:08,708 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0010: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,708 | INFO     | run_experiment:319 | Processing ag_news_test_0011 (12/200)
2026-06-10 15:01:08,708 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0011: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,709 | INFO     | run_experiment:319 | Processing ag_news_test_0012 (13/200)
2026-06-10 15:01:08,709 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0012: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,709 | INFO     | run_experiment:319 | Processing ag_news_test_0013 (14/200)
2026-06-10 15:01:08,709 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0013: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,709 | INFO     | run_experiment:319 | Processing ag_news_test_0014 (15/200)
2026-06-10 15:01:08,709 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0014: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,709 | INFO     | run_experiment:319 | Processing ag_news_test_0015 (16/200)
2026-06-10 15:01:08,709 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0015: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,710 | INFO     | run_experiment:319 | Processing ag_news_test_0016 (17/200)
2026-06-10 15:01:08,710 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0016: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,710 | INFO     | run_experiment:319 | Processing ag_news_test_0017 (18/200)
2026-06-10 15:01:08,711 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0017: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,711 | INFO     | run_experiment:319 | Processing ag_news_test_0018 (19/200)
2026-06-10 15:01:08,711 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0018: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,711 | INFO     | run_experiment:319 | Processing ag_news_test_0019 (20/200)
2026-06-10 15:01:08,711 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0019: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,711 | INFO     | run_experiment:319 | Processing ag_news_test_0020 (21/200)
2026-06-10 15:01:08,712 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0020: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,712 | INFO     | run_experiment:319 | Processing ag_news_test_0021 (22/200)
2026-06-10 15:01:08,712 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0021: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,712 | INFO     | run_experiment:319 | Processing ag_news_test_0022 (23/200)
2026-06-10 15:01:08,712 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0022: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,712 | INFO     | run_experiment:319 | Processing ag_news_test_0023 (24/200)
2026-06-10 15:01:08,712 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0023: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,712 | INFO     | run_experiment:319 | Processing ag_news_test_0024 (25/200)
2026-06-10 15:01:08,713 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0024: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,713 | INFO     | run_experiment:319 | Processing ag_news_test_0025 (26/200)
2026-06-10 15:01:08,713 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0025: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,713 | INFO     | run_experiment:319 | Processing ag_news_test_0026 (27/200)
2026-06-10 15:01:08,713 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0026: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,713 | INFO     | run_experiment:319 | Processing ag_news_test_0027 (28/200)
2026-06-10 15:01:08,713 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0027: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,713 | INFO     | run_experiment:319 | Processing ag_news_test_0028 (29/200)
2026-06-10 15:01:08,713 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0028: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,713 | INFO     | run_experiment:319 | Processing ag_news_test_0029 (30/200)
2026-06-10 15:01:08,713 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0029: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,714 | INFO     | run_experiment:319 | Processing ag_news_test_0030 (31/200)
2026-06-10 15:01:08,714 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0030: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,714 | INFO     | run_experiment:319 | Processing ag_news_test_0031 (32/200)
2026-06-10 15:01:08,714 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0031: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,714 | INFO     | run_experiment:319 | Processing ag_news_test_0032 (33/200)
2026-06-10 15:01:08,714 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0032: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,714 | INFO     | run_experiment:319 | Processing ag_news_test_0033 (34/200)
2026-06-10 15:01:08,714 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0033: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,714 | INFO     | run_experiment:319 | Processing ag_news_test_0034 (35/200)
2026-06-10 15:01:08,714 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0034: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,714 | INFO     | run_experiment:319 | Processing ag_news_test_0035 (36/200)
2026-06-10 15:01:08,714 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0035: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,714 | INFO     | run_experiment:319 | Processing ag_news_test_0036 (37/200)
2026-06-10 15:01:08,714 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0036: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,714 | INFO     | run_experiment:319 | Processing ag_news_test_0037 (38/200)
2026-06-10 15:01:08,715 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0037: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,715 | INFO     | run_experiment:319 | Processing ag_news_test_0038 (39/200)
2026-06-10 15:01:08,715 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0038: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,715 | INFO     | run_experiment:319 | Processing ag_news_test_0039 (40/200)
2026-06-10 15:01:08,715 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0039: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,715 | INFO     | run_experiment:319 | Processing ag_news_test_0040 (41/200)
2026-06-10 15:01:08,715 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0040: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,715 | INFO     | run_experiment:319 | Processing ag_news_test_0041 (42/200)
2026-06-10 15:01:08,715 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0041: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,715 | INFO     | run_experiment:319 | Processing ag_news_test_0042 (43/200)
2026-06-10 15:01:08,716 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0042: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,716 | INFO     | run_experiment:319 | Processing ag_news_test_0043 (44/200)
2026-06-10 15:01:08,716 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0043: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,716 | INFO     | run_experiment:319 | Processing ag_news_test_0044 (45/200)
2026-06-10 15:01:08,716 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0044: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,716 | INFO     | run_experiment:319 | Processing ag_news_test_0045 (46/200)
2026-06-10 15:01:08,716 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0045: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,716 | INFO     | run_experiment:319 | Processing ag_news_test_0046 (47/200)
2026-06-10 15:01:08,716 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0046: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,717 | INFO     | run_experiment:319 | Processing ag_news_test_0047 (48/200)
2026-06-10 15:01:08,717 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0047: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,717 | INFO     | run_experiment:319 | Processing ag_news_test_0048 (49/200)
2026-06-10 15:01:08,717 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0048: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,717 | INFO     | run_experiment:319 | Processing ag_news_test_0049 (50/200)
2026-06-10 15:01:08,717 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0049: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,717 | INFO     | run_experiment:319 | Processing ag_news_test_0050 (51/200)
2026-06-10 15:01:08,717 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0050: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,718 | INFO     | run_experiment:319 | Processing ag_news_test_0051 (52/200)
2026-06-10 15:01:08,718 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0051: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,718 | INFO     | run_experiment:319 | Processing ag_news_test_0052 (53/200)
2026-06-10 15:01:08,718 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0052: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,718 | INFO     | run_experiment:319 | Processing ag_news_test_0053 (54/200)
2026-06-10 15:01:08,718 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0053: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,718 | INFO     | run_experiment:319 | Processing ag_news_test_0054 (55/200)
2026-06-10 15:01:08,719 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0054: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,719 | INFO     | run_experiment:319 | Processing ag_news_test_0055 (56/200)
2026-06-10 15:01:08,719 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0055: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,719 | INFO     | run_experiment:319 | Processing ag_news_test_0056 (57/200)
2026-06-10 15:01:08,719 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0056: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,719 | INFO     | run_experiment:319 | Processing ag_news_test_0057 (58/200)
2026-06-10 15:01:08,720 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0057: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,720 | INFO     | run_experiment:319 | Processing ag_news_test_0058 (59/200)
2026-06-10 15:01:08,720 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0058: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,720 | INFO     | run_experiment:319 | Processing ag_news_test_0059 (60/200)
2026-06-10 15:01:08,720 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0059: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,720 | INFO     | run_experiment:319 | Processing ag_news_test_0060 (61/200)
2026-06-10 15:01:08,720 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0060: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,720 | INFO     | run_experiment:319 | Processing ag_news_test_0061 (62/200)
2026-06-10 15:01:08,721 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0061: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,721 | INFO     | run_experiment:319 | Processing ag_news_test_0062 (63/200)
2026-06-10 15:01:08,721 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0062: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,721 | INFO     | run_experiment:319 | Processing ag_news_test_0063 (64/200)
2026-06-10 15:01:08,721 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0063: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,721 | INFO     | run_experiment:319 | Processing ag_news_test_0064 (65/200)
2026-06-10 15:01:08,721 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0064: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,721 | INFO     | run_experiment:319 | Processing ag_news_test_0065 (66/200)
2026-06-10 15:01:08,721 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0065: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,722 | INFO     | run_experiment:319 | Processing ag_news_test_0066 (67/200)
2026-06-10 15:01:08,722 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0066: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,722 | INFO     | run_experiment:319 | Processing ag_news_test_0067 (68/200)
2026-06-10 15:01:08,722 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0067: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,722 | INFO     | run_experiment:319 | Processing ag_news_test_0068 (69/200)
2026-06-10 15:01:08,722 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0068: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,722 | INFO     | run_experiment:319 | Processing ag_news_test_0069 (70/200)
2026-06-10 15:01:08,722 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0069: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,722 | INFO     | run_experiment:319 | Processing ag_news_test_0070 (71/200)
2026-06-10 15:01:08,723 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0070: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,723 | INFO     | run_experiment:319 | Processing ag_news_test_0071 (72/200)
2026-06-10 15:01:08,723 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0071: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,723 | INFO     | run_experiment:319 | Processing ag_news_test_0072 (73/200)
2026-06-10 15:01:08,723 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0072: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,723 | INFO     | run_experiment:319 | Processing ag_news_test_0073 (74/200)
2026-06-10 15:01:08,723 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0073: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,723 | INFO     | run_experiment:319 | Processing ag_news_test_0074 (75/200)
2026-06-10 15:01:08,723 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0074: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,724 | INFO     | run_experiment:319 | Processing ag_news_test_0075 (76/200)
2026-06-10 15:01:08,724 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0075: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,724 | INFO     | run_experiment:319 | Processing ag_news_test_0076 (77/200)
2026-06-10 15:01:08,724 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0076: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,724 | INFO     | run_experiment:319 | Processing ag_news_test_0077 (78/200)
2026-06-10 15:01:08,724 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0077: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,724 | INFO     | run_experiment:319 | Processing ag_news_test_0078 (79/200)
2026-06-10 15:01:08,724 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0078: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,724 | INFO     | run_experiment:319 | Processing ag_news_test_0079 (80/200)
2026-06-10 15:01:08,724 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0079: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,725 | INFO     | run_experiment:319 | Processing ag_news_test_0080 (81/200)
2026-06-10 15:01:08,725 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0080: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,725 | INFO     | run_experiment:319 | Processing ag_news_test_0081 (82/200)
2026-06-10 15:01:08,725 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0081: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,725 | INFO     | run_experiment:319 | Processing ag_news_test_0082 (83/200)
2026-06-10 15:01:08,725 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0082: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,725 | INFO     | run_experiment:319 | Processing ag_news_test_0083 (84/200)
2026-06-10 15:01:08,726 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0083: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,726 | INFO     | run_experiment:319 | Processing ag_news_test_0084 (85/200)
2026-06-10 15:01:08,726 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0084: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,726 | INFO     | run_experiment:319 | Processing ag_news_test_0085 (86/200)
2026-06-10 15:01:08,726 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0085: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,726 | INFO     | run_experiment:319 | Processing ag_news_test_0086 (87/200)
2026-06-10 15:01:08,726 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0086: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,726 | INFO     | run_experiment:319 | Processing ag_news_test_0087 (88/200)
2026-06-10 15:01:08,726 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0087: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,727 | INFO     | run_experiment:319 | Processing ag_news_test_0088 (89/200)
2026-06-10 15:01:08,727 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0088: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,727 | INFO     | run_experiment:319 | Processing ag_news_test_0089 (90/200)
2026-06-10 15:01:08,728 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0089: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,728 | INFO     | run_experiment:319 | Processing ag_news_test_0090 (91/200)
2026-06-10 15:01:08,728 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0090: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,728 | INFO     | run_experiment:319 | Processing ag_news_test_0091 (92/200)
2026-06-10 15:01:08,728 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0091: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,728 | INFO     | run_experiment:319 | Processing ag_news_test_0092 (93/200)
2026-06-10 15:01:08,728 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0092: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,728 | INFO     | run_experiment:319 | Processing ag_news_test_0093 (94/200)
2026-06-10 15:01:08,728 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0093: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,729 | INFO     | run_experiment:319 | Processing ag_news_test_0094 (95/200)
2026-06-10 15:01:08,729 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0094: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,729 | INFO     | run_experiment:319 | Processing ag_news_test_0095 (96/200)
2026-06-10 15:01:08,729 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0095: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,729 | INFO     | run_experiment:319 | Processing ag_news_test_0096 (97/200)
2026-06-10 15:01:08,729 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0096: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,729 | INFO     | run_experiment:319 | Processing ag_news_test_0097 (98/200)
2026-06-10 15:01:08,729 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0097: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,729 | INFO     | run_experiment:319 | Processing ag_news_test_0098 (99/200)
2026-06-10 15:01:08,730 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0098: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,730 | INFO     | run_experiment:319 | Processing ag_news_test_0099 (100/200)
2026-06-10 15:01:08,730 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0099: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,730 | INFO     | run_experiment:319 | Processing ag_news_test_0100 (101/200)
2026-06-10 15:01:08,730 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0100: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,730 | INFO     | run_experiment:319 | Processing ag_news_test_0101 (102/200)
2026-06-10 15:01:08,730 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0101: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,730 | INFO     | run_experiment:319 | Processing ag_news_test_0102 (103/200)
2026-06-10 15:01:08,730 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0102: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,731 | INFO     | run_experiment:319 | Processing ag_news_test_0103 (104/200)
2026-06-10 15:01:08,731 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0103: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,731 | INFO     | run_experiment:319 | Processing ag_news_test_0104 (105/200)
2026-06-10 15:01:08,731 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0104: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,731 | INFO     | run_experiment:319 | Processing ag_news_test_0105 (106/200)
2026-06-10 15:01:08,731 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0105: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,731 | INFO     | run_experiment:319 | Processing ag_news_test_0106 (107/200)
2026-06-10 15:01:08,731 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0106: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,731 | INFO     | run_experiment:319 | Processing ag_news_test_0107 (108/200)
2026-06-10 15:01:08,731 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0107: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,732 | INFO     | run_experiment:319 | Processing ag_news_test_0108 (109/200)
2026-06-10 15:01:08,732 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0108: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,732 | INFO     | run_experiment:319 | Processing ag_news_test_0109 (110/200)
2026-06-10 15:01:08,732 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0109: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,732 | INFO     | run_experiment:319 | Processing ag_news_test_0110 (111/200)
2026-06-10 15:01:08,732 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0110: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,732 | INFO     | run_experiment:319 | Processing ag_news_test_0111 (112/200)
2026-06-10 15:01:08,732 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0111: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,732 | INFO     | run_experiment:319 | Processing ag_news_test_0112 (113/200)
2026-06-10 15:01:08,732 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0112: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,732 | INFO     | run_experiment:319 | Processing ag_news_test_0113 (114/200)
2026-06-10 15:01:08,733 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0113: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,733 | INFO     | run_experiment:319 | Processing ag_news_test_0114 (115/200)
2026-06-10 15:01:08,733 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0114: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,733 | INFO     | run_experiment:319 | Processing ag_news_test_0115 (116/200)
2026-06-10 15:01:08,733 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0115: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,733 | INFO     | run_experiment:319 | Processing ag_news_test_0116 (117/200)
2026-06-10 15:01:08,733 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0116: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,733 | INFO     | run_experiment:319 | Processing ag_news_test_0117 (118/200)
2026-06-10 15:01:08,733 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0117: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,733 | INFO     | run_experiment:319 | Processing ag_news_test_0118 (119/200)
2026-06-10 15:01:08,734 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0118: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,734 | INFO     | run_experiment:319 | Processing ag_news_test_0119 (120/200)
2026-06-10 15:01:08,734 | ERROR    | run_experiment:327 | Failed to process ag_news_test_0119: [API000] GROQ_API_KEY is not set.
2026-06-10 15:01:08,734 | INFO     | run_experiment:319 | Processing ag_news_test_0120 (121/200)
